time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2018-12-07,4.0,0.1,7.0,97,,,8.1,24.1,1009.8,,8
2018-12-08,6.4,3.9,8.4,86,9.7,,12.3,38.9,1002.3,,7
2018-12-09,5.1,3.3,6.7,88,,,11.4,31.5,995.8,,7
2018-12-10,4.1,2.7,5.7,89,,,16.6,46.3,1001.9,,7
2018-12-11,2.0,0.5,3.5,86,,,7.5,24.1,1010.6,,7
2018-12-12,0.9,-1.0,2.5,92,,,12.5,25.9,1020.6,,7
2018-12-13,0.5,-0.7,1.4,86,,,13.5,25.9,1023.4,,8
2018-12-14,-0.0,-0.8,0.6,87,,,10.5,20.4,1026.7,,8
2018-12-15,0.4,-0.3,1.2,86,,,14.4,29.6,1028.9,,7
2018-12-16,-1.0,-1.2,-0.1,89,1.0,3,15.6,35.2,1021.4,,8
2018-12-17,-2.4,-5.9,-0.3,86,,,5.9,18.5,1023.0,,6
2018-12-18,-1.6,-6.6,0.0,89,0.0,3,5.1,22.2,1029.5,,7
2018-12-19,-2.6,-3.8,-0.5,84,0.0,2,16.4,31.5,1028.1,,8
2018-12-20,-2.6,-3.8,-2.0,87,0.5,2,12.8,25.9,1021.3,,8
2018-12-21,1.1,-2.9,3.0,93,3.8,5,8.4,24.1,1014.1,,8
2018-12-22,4.5,1.1,7.7,89,,,19.8,50.0,1001.9,,8
2018-12-23,2.7,0.9,5.2,83,,,17.1,42.6,1013.3,,7
2018-12-24,0.7,-0.6,5.2,87,3.3,,21.4,40.8,1014.4,,7
2018-12-25,0.5,-2.4,3.3,91,,,15.6,40.8,1021.5,,8
2018-12-26,3.9,3.2,4.8,88,,,23.1,40.8,1019.3,,8
2018-12-27,4.7,2.2,6.6,94,,,17.4,38.9,1018.9,,8
2018-12-28,5.3,3.9,6.4,92,2.5,,19.2,40.8,1017.7,,7
2018-12-29,4.2,3.6,5.4,90,,,10.5,22.2,1022.9,,8
2018-12-30,4.7,3.5,5.4,95,1.0,,8.2,29.6,1017.1,,8
2018-12-31,3.6,2.6,5.2,84,4.3,,19.7,44.5,1024.5,,7
2019-01-01,3.8,1.3,6.6,87,,,16.7,44.5,1012.6,,6
2019-01-02,1.3,-0.3,4.5,86,4.8,,30.8,57.4,1007.7,,7
2019-01-03,-1.8,-3.5,0.0,65,2.0,1,27.4,51.8,1021.0,,5
2019-01-04,-2.8,-6.1,-0.5,83,,,12.5,31.5,1023.3,,7
2019-01-05,0.5,-1.2,1.9,90,,,19.8,38.9,1011.6,,8
2019-01-06,-4.2,-7.8,0.0,78,3.0,2,17.1,37.0,1023.2,,6
2019-01-07,-6.5,-11.5,-3.4,84,,,6.5,16.7,1028.5,,5
2019-01-08,-2.6,-5.6,-0.6,87,,,12.8,31.5,1006.5,,7
2019-01-09,-2.9,-6.0,-0.6,90,1.8,5,14.2,27.8,1003.7,,8
2019-01-10,-6.5,-9.5,-3.9,85,0.8,7,9.6,20.4,1017.8,,8
2019-01-11,-7.1,-10.4,-1.6,89,,,8.7,27.8,1016.9,,7
2019-01-12,0.8,-0.6,1.7,90,,,14.0,31.5,1007.0,,7
2019-01-13,2.5,1.5,3.3,95,0.5,6,8.8,25.9,994.5,,8
2019-01-14,1.2,-2.5,4.1,83,5.6,,23.8,55.5,988.1,,6
2019-01-15,-0.0,-1.6,1.7,82,,,20.7,53.7,1000.6,,6
2019-01-16,3.6,-0.5,5.2,91,3.8,2,14.2,46.3,1003.9,,8
2019-01-17,3.9,1.7,5.6,80,,,9.6,31.5,1001.6,,7
2019-01-18,1.3,-1.6,5.3,79,0.0,,19.4,46.3,1009.6,,6
2019-01-19,-2.4,-6.2,0.5,83,,,7.4,24.1,1021.3,,4
2019-01-20,-4.3,-8.2,-1.0,88,,,6.7,18.5,1020.0,,4
2019-01-21,-2.7,-4.8,-1.9,89,0.0,,11.7,22.2,1022.2,,8
2019-01-22,-4.0,-6.2,-1.4,82,,,9.2,22.2,1017.5,,6
2019-01-23,-4.3,-7.2,-2.8,78,0.0,,16.2,31.5,1010.8,,6
2019-01-24,-5.1,-6.2,-3.3,74,,,18.8,31.5,1015.0,,6
2019-01-25,-6.0,-6.5,-5.6,84,,,13.0,31.5,1014.0,,8
2019-01-26,-5.2,-6.7,-3.6,87,,,8.7,16.7,1007.5,,8
2019-01-27,-3.1,-7.5,-0.1,89,,,14.7,29.6,1000.4,,8
2019-01-28,0.1,-2.9,3.0,85,0.0,3,12.3,25.9,996.3,,6
2019-01-29,1.1,-0.5,3.2,88,0.8,3,8.0,20.4,1002.2,,7
2019-01-30,-0.6,-4.4,1.0,92,0.0,2,9.9,27.8,1006.3,,7
2019-01-31,0.3,0.0,0.6,98,,,10.4,22.2,1005.1,,8
2019-02-01,-0.1,-1.6,1.7,91,,,14.0,35.2,1005.2,,7
2019-02-02,5.9,1.5,9.1,79,,,17.2,37.0,1001.0,,7
2019-02-03,3.6,1.9,8.2,95,0.0,,9.2,22.2,1008.4,,7
2019-02-04,0.6,-0.3,3.8,93,7.6,2,13.8,37.0,1023.8,,8
2019-02-05,-0.2,-0.7,1.3,81,1.3,3,8.1,22.2,1028.9,,8
2019-02-06,1.1,-1.9,3.9,85,,,10.6,27.8,1027.1,,6
2019-02-07,1.2,-4.0,7.2,71,,,10.1,24.1,1019.2,,4
2019-02-08,2.9,-0.4,7.2,79,0.0,,7.4,22.2,1017.9,,4
2019-02-09,2.8,-0.4,5.9,79,,,10.6,29.6,1012.6,,5
2019-02-10,5.4,3.0,9.3,71,,,12.0,31.5,1007.5,,5
2019-02-11,4.5,2.0,7.1,84,,,15.2,40.8,1000.6,,7
2019-02-12,1.1,-1.4,4.2,80,2.3,,22.6,46.3,1018.0,,6
2019-02-13,1.6,-1.6,5.3,91,,,17.8,44.5,1025.6,,6
2019-02-14,5.3,4.3,7.4,83,,,14.8,31.5,1031.6,,7
2019-02-15,5.6,3.3,9.2,88,,,11.7,25.9,1031.9,,7
2019-02-16,2.7,-1.0,8.0,90,,,7.6,20.4,1028.3,,4
2019-02-17,6.3,-2.3,9.0,74,0.0,,12.8,29.6,1024.1,,4
2019-02-18,6.6,3.0,10.2,81,,,5.9,18.5,1022.9,,5
2019-02-19,6.1,-1.5,14.0,73,0.0,,10.0,27.8,1014.9,,3
2019-02-20,6.2,5.2,9.7,73,0.0,,23.6,46.3,1016.5,,7
2019-02-21,4.7,1.5,6.2,92,0.5,,12.8,29.6,1020.3,,8
2019-02-22,-2.5,-4.7,5.7,65,14.0,1,21.6,40.8,1034.6,,2
2019-02-23,-3.1,-6.8,-0.4,58,,,9.5,27.8,1044.7,,5
2019-02-24,1.3,-1.0,4.2,58,,,13.5,27.8,1036.5,,6
2019-02-25,2.9,0.2,7.1,76,,,16.4,31.5,1031.0,,5
2019-02-26,4.6,0.7,9.2,76,,,22.2,48.2,1025.2,,4
2019-02-27,5.0,-1.0,10.7,74,,,16.7,33.3,1022.5,,2
2019-02-28,7.3,3.1,10.8,63,,,24.3,51.8,1004.9,,3
2019-03-01,1.6,-1.7,6.5,75,0.0,,19.5,33.3,1009.4,,6
2019-03-02,-1.2,-3.9,2.0,58,0.0,,11.1,27.8,1016.2,,5
2019-03-03,4.2,-4.6,9.8,81,,,9.6,29.6,1008.9,,6
2019-03-04,11.9,8.1,15.5,64,,,12.8,35.2,996.6,,7
2019-03-05,6.8,4.7,15.0,62,0.0,,23.2,59.3,999.0,,6
2019-03-06,4.3,2.4,8.0,81,,,13.5,35.2,1012.6,,5
2019-03-07,8.2,2.6,13.2,59,,,12.8,33.3,1004.3,,7
2019-03-08,10.2,6.5,13.5,57,,,16.8,51.8,1006.8,,4
2019-03-09,5.5,3.1,10.5,79,,,13.1,44.5,1008.7,,6
2019-03-10,5.4,3.5,8.3,73,,,20.4,55.5,1001.1,,7
2019-03-11,3.0,0.4,6.1,79,,,19.2,44.5,1005.0,,7
2019-03-12,1.9,-0.5,5.2,72,,,15.9,40.8,1016.2,,4
2019-03-13,2.3,-0.7,8.1,72,0.0,,11.5,33.3,1008.4,,
2019-03-14,5.1,2.5,8.8,73,,,11.6,33.3,1002.7,,5
2019-03-15,5.2,3.3,7.4,86,,,13.2,35.2,997.7,,8
2019-03-16,5.4,2.3,8.2,76,3.3,,22.8,66.7,999.8,,6
2019-03-17,9.6,3.3,17.0,69,,,7.7,29.6,1003.5,,7
2019-03-18,6.8,2.8,11.6,67,1.0,,13.0,35.2,1011.1,,6
2019-03-19,4.6,2.3,6.8,71,,,13.6,35.2,1022.7,,4
2019-03-20,5.1,0.6,8.9,66,,,12.5,33.3,1031.5,,4
2019-03-21,9.7,7.0,12.3,63,,,16.2,35.2,1030.7,,7
2019-03-22,10.0,5.5,13.9,70,,,15.2,31.5,1031.1,,5
2019-03-23,8.3,-0.3,15.6,56,,,9.1,24.1,1027.4,,2
2019-03-24,7.4,3.4,11.4,62,,,15.9,31.5,1022.3,,6
2019-03-25,4.8,1.0,9.5,69,0.0,,11.2,27.8,1012.8,,6
2019-03-26,1.8,0.0,6.6,85,,,20.2,61.1,1017.2,,5
2019-03-27,4.0,-2.2,9.1,67,1.0,1,16.0,33.3,1026.1,,4
2019-03-28,8.3,5.5,12.0,72,,,13.2,27.8,1029.0,,5
2019-03-29,7.7,1.8,11.6,80,,,13.8,35.2,1030.0,,5
2019-03-30,9.9,3.8,14.1,72,,,9.6,25.9,1023.9,,6
2019-03-31,8.8,1.3,15.9,68,,,14.6,42.6,1018.4,,2
2019-04-01,4.2,-0.6,8.9,54,,,14.4,27.8,1028.2,,1
2019-04-02,5.9,-1.2,12.0,38,,,26.4,55.5,1024.8,,0
2019-04-03,9.3,4.0,14.3,30,,,30.6,55.5,1015.7,,3
2019-04-04,10.5,4.0,16.5,38,,,24.4,48.2,1010.1,,3
2019-04-05,12.1,4.6,19.3,43,,,19.8,40.8,1010.4,,1
2019-04-06,11.5,5.9,17.1,49,,,20.4,42.6,1011.6,,2
2019-04-07,10.5,5.8,15.8,59,,,7.4,24.1,1008.6,,3
2019-04-08,11.1,1.7,18.7,60,,,5.5,31.5,1009.5,,1
2019-04-09,6.8,2.6,13.5,64,0.0,,18.6,35.2,1012.9,,3
2019-04-10,4.5,-0.1,9.3,53,,,17.0,33.3,1017.3,,5
2019-04-11,4.4,1.0,8.1,57,,,16.0,31.5,1021.2,,4
2019-04-12,4.2,1.2,7.2,54,,,15.9,35.2,1023.8,,6
2019-04-13,4.5,0.7,7.7,67,,,15.4,29.6,1023.7,,7
2019-04-14,8.2,3.1,12.6,39,,,18.4,37.0,1024.5,,4
2019-04-15,7.3,1.5,12.0,40,,,13.6,29.6,1026.9,,1
2019-04-16,6.2,0.3,11.4,58,,,13.2,31.5,1026.5,,4
2019-04-17,11.3,3.1,18.7,48,,,11.1,31.5,1026.6,,2
2019-04-18,13.7,5.2,20.2,40,,,7.7,22.2,1030.8,,1
2019-04-19,14.3,7.3,20.4,37,,,11.4,25.9,1031.7,,0
2019-04-20,13.8,6.0,19.0,40,0.0,,12.2,29.6,1028.3,,3
2019-04-21,11.2,6.5,17.8,58,,,15.2,31.5,1022.0,,6
2019-04-22,11.5,5.8,17.4,69,0.5,,21.2,46.3,1021.9,,5
2019-04-23,13.9,7.7,19.4,35,,,31.6,70.4,1021.8,,1
2019-04-24,15.1,9.1,19.9,44,,,24.8,51.8,1017.7,,4
2019-04-25,19.2,13.4,25.0,51,0.0,,13.6,33.3,1014.8,,4
2019-04-26,20.3,12.1,28.0,54,0.0,,11.1,29.6,1010.5,,2
2019-04-27,14.3,12.4,23.0,74,0.0,,13.1,40.8,1009.1,,6
2019-04-28,11.2,10.4,12.9,87,0.0,,15.8,29.6,1011.9,,8
2019-04-29,15.5,10.5,22.2,80,1.0,,12.0,33.3,1011.4,,6
2019-04-30,14.5,9.9,19.4,63,,,11.0,27.8,1012.1,,3
2019-05-01,12.9,6.7,19.3,49,0.0,,14.0,37.0,1007.1,,5
2019-05-02,11.6,9.9,13.7,63,,,20.1,50.0,1002.5,,5
2019-05-03,9.6,7.2,14.2,57,0.0,,14.4,37.0,1004.5,,5
2019-05-04,9.5,2.8,14.3,51,,,8.3,25.9,1006.2,,7
2019-05-05,8.0,4.3,12.6,65,1.5,,20.2,38.9,1011.0,,7
2019-05-06,8.9,2.0,14.0,42,,,17.0,37.0,1013.4,,6
2019-05-07,9.2,4.0,14.2,50,0.0,,15.6,37.0,1014.9,,5
2019-05-08,9.9,1.4,15.6,47,0.0,,11.9,27.8,1015.8,,4
2019-05-09,12.0,6.9,17.8,52,,,15.8,44.5,1007.1,,7
2019-05-10,12.0,8.8,16.5,77,,,6.1,14.8,1007.2,,7
2019-05-11,14.0,9.9,19.4,69,,,12.2,31.5,1011.9,,5
2019-05-12,14.6,8.2,23.5,70,0.0,,13.8,31.5,1019.6,,7
2019-05-13,8.4,6.8,11.3,84,2.3,,16.8,38.9,1029.4,,8
2019-05-14,7.2,5.8,8.6,92,,,15.0,31.5,1026.9,,8
2019-05-15,10.1,7.9,13.2,95,,,16.3,37.0,1019.1,,8
2019-05-16,14.7,13.3,17.4,91,,,9.6,25.9,1014.1,,7
2019-05-17,16.6,13.8,20.3,87,7.6,,8.1,25.9,1012.3,,6
2019-05-18,17.5,13.9,23.3,84,,,9.5,25.9,1011.3,,6
2019-05-19,18.4,15.1,22.4,83,,,13.5,33.3,1008.8,,6
2019-05-20,19.7,15.6,25.4,82,2.5,,16.3,40.8,1005.7,,4
2019-05-21,18.0,13.5,22.1,81,3.6,,16.8,35.2,1004.1,,6
2019-05-22,14.8,11.6,18.3,85,,,16.5,31.5,1005.1,,5
2019-05-23,15.8,13.0,19.3,89,,,12.2,38.9,1010.9,,6
2019-05-24,15.8,11.3,19.9,74,,,13.0,29.6,1012.8,,6
2019-05-25,17.3,11.0,23.0,62,0.0,,13.6,35.2,1011.4,,4
2019-05-26,15.4,9.2,20.1,64,,,11.8,35.2,1012.8,,5
2019-05-27,19.5,12.2,25.9,64,,,9.6,31.5,1009.3,,5
2019-05-28,17.8,15.7,23.0,88,,,8.6,27.8,1005.2,,6
2019-05-29,13.2,10.6,17.1,81,8.6,,17.7,35.2,1013.8,,7
2019-05-30,13.2,6.6,18.8,56,,,10.4,27.8,1023.8,,4
2019-05-31,17.2,9.2,22.7,54,,,7.8,24.1,1022.8,,3
2019-06-01,19.5,14.1,23.6,68,,,8.6,22.2,1021.2,,4
2019-06-02,20.2,12.6,26.0,71,1.0,,8.5,25.9,1018.9,,3
2019-06-03,21.2,14.9,26.6,56,,,9.1,22.2,1018.8,,1
2019-06-04,22.9,15.8,28.8,57,,,11.8,25.9,1015.4,,2
2019-06-05,23.7,17.7,28.0,60,,,15.8,38.9,1013.5,,2
2019-06-06,22.8,17.8,27.5,63,,,17.2,37.0,1013.1,,3
2019-06-07,22.6,16.4,28.2,65,0.0,,10.1,24.1,1014.2,,3
2019-06-08,21.7,17.0,27.4,75,,,9.2,31.5,1017.7,,3
2019-06-09,20.5,14.7,25.7,52,,,9.0,24.1,1025.4,,1
2019-06-10,23.0,14.9,29.4,56,,,16.7,40.8,1019.4,,4
2019-06-11,26.6,20.1,31.8,59,,,13.6,35.2,1014.4,,2
2019-06-12,27.1,20.2,32.7,53,,,13.2,33.3,1012.9,,1
2019-06-13,26.7,21.2,33.1,57,0.0,,12.8,24.1,1013.3,,3
2019-06-14,23.7,18.2,29.0,71,,,12.2,27.8,1018.2,,5
2019-06-15,26.6,19.7,32.1,63,0.0,,13.8,29.6,1015.3,,4
2019-06-16,23.2,19.0,29.5,67,0.0,,17.0,37.0,1014.2,,6
2019-06-17,19.6,14.9,23.9,66,,,16.5,35.2,1020.4,,5
2019-06-18,21.7,15.8,26.1,53,,,12.0,24.1,1020.2,,5
2019-06-19,22.9,18.7,29.0,67,0.0,,11.8,31.5,1014.4,,6
2019-06-20,23.5,18.4,29.2,73,,,8.1,18.5,1010.7,,5
2019-06-21,22.5,18.8,27.3,76,,,8.6,25.9,1013.8,,6
2019-06-22,21.1,17.1,25.2,59,,,16.5,31.5,1020.7,,4
2019-06-23,20.8,15.5,25.7,43,,,13.6,29.6,1021.9,,5
2019-06-24,23.2,16.6,28.6,46,,,12.9,31.5,1024.5,,2
2019-06-25,25.0,17.1,30.8,47,,,12.6,31.5,1025.9,,4
2019-06-26,28.4,20.6,35.2,54,,,9.8,31.5,1019.9,,4
2019-06-27,21.8,16.4,33.0,61,0.0,,26.2,55.5,1016.0,,4
2019-06-28,18.7,13.9,24.3,56,,,19.7,46.3,1019.5,,3
2019-06-29,20.6,12.2,27.0,45,,,15.3,44.5,1019.1,,3
2019-06-30,26.4,14.9,35.2,40,0.0,,9.1,29.6,1014.4,,1
2019-07-01,25.6,17.6,31.2,45,,,14.1,37.0,1010.9,,3
2019-07-02,20.4,16.2,25.1,55,0.5,,18.4,48.2,1014.0,,4
2019-07-03,16.2,11.7,21.2,50,0.0,,17.7,42.6,1018.5,,4
2019-07-04,16.5,10.9,21.2,49,,,14.2,38.9,1019.3,,4
2019-07-05,16.3,13.2,19.3,60,0.5,,16.5,40.8,1012.0,,6
2019-07-06,16.9,12.5,20.5,71,,,10.1,33.3,1009.4,,6
2019-07-07,17.2,15.3,19.8,66,,,17.6,42.6,1005.8,,6
2019-07-08,15.1,12.5,19.0,64,,,20.4,44.5,1010.4,,6
2019-07-09,14.3,11.8,19.1,78,,,19.8,48.2,1011.1,,6
2019-07-10,15.0,12.6,19.1,78,,,19.7,40.8,1010.8,,7
2019-07-11,16.2,11.8,21.0,69,1.3,,12.8,29.6,1011.2,,6
2019-07-12,19.3,9.8,25.3,54,0.0,,7.1,22.2,1010.2,,5
2019-07-13,17.5,14.3,24.3,70,,,8.2,20.4,1009.7,,6
2019-07-14,18.3,13.5,23.2,59,,,13.5,31.5,1011.6,,4
2019-07-15,18.4,12.1,23.3,48,,,9.1,24.1,1013.1,,3
2019-07-16,15.2,11.0,21.9,70,4.1,,13.5,35.2,1011.0,,5
2019-07-17,16.2,13.2,20.3,76,,,17.0,40.8,1010.2,,6
2019-07-18,17.4,10.4,24.0,62,0.5,,8.3,24.1,1013.4,,2
2019-07-19,20.9,11.1,27.3,52,,,5.6,18.5,1014.1,,4
2019-07-20,22.6,17.8,27.4,62,,,7.8,18.5,1015.7,,5
2019-07-21,21.9,17.1,28.7,72,,,11.1,25.9,1016.4,,5
2019-07-22,21.1,15.0,25.7,60,,,16.5,38.9,1020.2,,5
2019-07-23,20.0,17.4,22.7,59,0.0,,9.0,27.8,1019.3,,7
2019-07-24,20.7,17.8,24.5,72,,,7.2,16.7,1018.5,,6
2019-07-25,23.2,15.8,29.0,61,,,10.4,25.9,1018.0,,2
2019-07-26,21.6,16.6,26.5,61,,,14.4,29.6,1013.4,,3
2019-07-27,21.6,16.2,27.6,66,,,15.6,44.5,1009.1,,5
2019-07-28,25.2,18.6,31.2,68,8.9,,15.0,35.2,1005.2,,5
2019-07-29,24.4,20.5,32.2,72,,,10.7,24.1,1005.5,,3
2019-07-30,23.2,17.9,31.4,81,1.0,,10.2,31.5,1006.8,,4
2019-07-31,20.9,16.6,24.5,63,,,12.8,29.6,1012.7,,3
2019-08-01,20.0,14.7,24.1,53,0.0,,8.7,20.4,1014.9,,6
2019-08-02,17.3,13.9,20.0,73,,,11.0,25.9,1013.4,,5
2019-08-03,17.8,11.0,23.5,64,,,10.2,25.9,1011.1,,4
2019-08-04,19.0,13.7,24.9,58,,,14.4,38.9,1012.5,,4
2019-08-05,19.2,14.6,24.3,62,,,6.7,22.2,1012.7,,4
2019-08-06,23.1,15.5,29.2,58,0.0,,6.8,22.2,1010.2,,5
2019-08-07,22.7,19.3,26.6,65,,,7.0,22.2,1007.6,,6
2019-08-08,21.1,18.1,25.1,70,,,17.1,44.5,1008.0,,5
2019-08-09,20.7,14.7,26.1,60,,,13.6,37.0,1012.5,,3
2019-08-10,20.7,14.8,25.6,64,,,12.5,29.6,1013.6,,5
2019-08-11,23.4,18.3,28.5,57,,,11.6,29.6,1015.8,,2
2019-08-12,23.3,16.1,30.2,60,,,11.1,22.2,1013.7,,5
2019-08-13,20.9,17.2,25.2,69,,,11.4,27.8,1013.6,,6
2019-08-14,16.3,14.6,22.7,68,0.0,,9.5,27.8,1015.4,,6
2019-08-15,17.4,9.5,23.4,55,,,5.0,16.7,1016.3,,2
2019-08-16,18.8,11.8,24.7,57,,,7.8,22.2,1015.3,,5
2019-08-17,20.2,13.4,25.4,64,,,5.6,16.7,1015.2,,5
2019-08-18,22.5,15.2,28.1,58,,,7.9,25.9,1011.4,,5
2019-08-19,23.5,19.5,28.9,66,,,9.6,25.9,1014.4,,5
2019-08-20,21.9,16.6,26.9,64,,,7.2,22.2,1021.5,,6
2019-08-21,17.8,15.5,23.8,79,16.8,,16.1,37.0,1023.5,,7
2019-08-22,18.6,12.8,23.6,66,,,6.5,24.1,1029.5,,4
2019-08-23,19.8,13.6,25.2,59,,,8.7,22.2,1028.5,,1
2019-08-24,20.5,12.9,26.7,56,,,8.6,24.1,1026.6,,0
2019-08-25,22.4,15.1,28.1,54,0.0,,12.9,33.3,1025.0,,3
2019-08-26,23.7,16.5,30.5,53,,,15.0,33.3,1023.3,,2
2019-08-27,24.6,17.8,31.3,52,,,14.7,37.0,1022.1,,0
2019-08-28,25.4,18.7,31.5,53,,,12.3,33.3,1019.6,,2
2019-08-29,25.8,19.8,32.4,60,,,8.8,20.4,1017.0,,4
2019-08-30,24.8,20.5,28.9,64,,,8.1,20.4,1020.9,,5
2019-08-31,23.6,17.8,29.0,59,,,12.0,24.1,1021.3,,3
2019-09-01,23.7,17.3,30.3,56,,,12.4,31.5,1013.8,,1
2019-09-02,20.0,14.2,26.2,75,0.0,,17.4,35.2,1014.7,,6
2019-09-03,16.3,13.5,20.2,75,,,11.2,27.8,1021.7,,6
2019-09-04,17.6,12.5,23.7,61,0.0,,6.6,20.4,1019.3,,5
2019-09-05,18.8,11.4,25.1,61,,,10.8,27.8,1014.6,,2
2019-09-06,15.9,11.1,21.9,57,0.0,,10.7,29.6,1021.7,,3
2019-09-07,17.1,10.5,22.3,63,,,10.0,29.6,1019.4,,6
2019-09-08,15.2,13.4,21.0,93,3.6,,7.4,16.7,1017.8,,8
2019-09-09,18.7,13.2,25.1,78,,,12.2,37.0,1013.9,,5
2019-09-10,14.7,12.5,21.0,80,1.3,,10.0,31.5,1016.8,,4
2019-09-11,16.3,9.4,22.5,72,,,6.4,16.7,1024.1,,3
2019-09-12,17.2,10.2,23.6,71,,,9.7,29.6,1026.1,,2
2019-09-13,17.5,12.4,22.5,77,,,12.4,38.9,1026.2,,5
2019-09-14,13.7,9.5,18.3,68,,,15.0,35.2,1030.2,,3
2019-09-15,14.5,5.6,20.5,65,,,9.2,35.2,1021.6,,5
2019-09-16,15.1,11.5,19.2,54,0.0,,20.4,42.6,1014.0,,6
2019-09-17,11.2,8.1,15.3,73,,,18.4,42.6,1010.1,,5
2019-09-18,9.5,6.8,14.3,78,,,25.2,55.5,1012.6,,5
2019-09-19,8.7,6.5,13.3,84,,,13.2,37.0,1021.6,,4
2019-09-20,8.8,4.4,13.0,79,,,11.0,29.6,1024.9,,5
2019-09-21,12.2,9.4,14.8,81,,,11.7,33.3,1022.7,,7
2019-09-22,12.9,4.9,21.1,77,,,5.0,20.4,1018.2,,0
2019-09-23,11.3,8.5,15.8,86,,,13.3,31.5,1018.2,,3
2019-09-24,8.9,5.1,14.9,87,,,9.0,24.1,1017.4,,4
2019-09-25,11.9,5.8,16.0,85,0.5,,10.0,27.8,1010.6,,7
2019-09-26,13.8,12.4,15.8,94,,,5.0,16.7,1010.4,,8
2019-09-27,14.7,13.0,17.8,90,,,7.5,24.1,1014.3,,7
2019-09-28,15.4,13.2,18.4,85,,,10.4,31.5,1012.0,,6
2019-09-29,14.8,12.4,18.1,78,,,9.8,31.5,1008.2,,7
2019-09-30,14.0,11.5,16.4,89,,,17.7,66.7,996.1,,7
2019-10-01,14.2,10.2,18.0,72,,,13.8,50.0,1005.0,,6
2019-10-02,13.6,9.2,18.2,84,0.0,,10.1,33.3,1002.0,,7
2019-10-03,9.3,7.6,12.0,84,,,11.0,29.6,1010.4,,6
2019-10-04,8.8,6.4,12.0,84,0.0,,7.4,18.5,1012.9,,6
2019-10-05,8.9,6.4,12.1,76,,,15.8,31.5,1012.3,,6
2019-10-06,5.3,1.6,7.8,70,,,13.4,29.6,1019.4,,4
2019-10-07,5.7,2.9,8.1,75,,,11.1,27.8,1018.9,,6
2019-10-08,6.2,0.3,9.9,79,,,9.5,27.8,1013.9,,6
2019-10-09,12.2,9.6,16.3,85,,,9.3,25.9,1008.9,,7
2019-10-10,10.7,8.2,12.6,87,,,11.4,37.0,1009.3,,6
2019-10-11,11.6,7.6,15.8,75,,,10.6,31.5,1016.3,,4
2019-10-12,15.5,12.4,20.7,66,,,10.4,35.2,1013.0,,4
2019-10-13,17.1,12.2,23.4,70,,,6.8,24.1,1016.3,,4
2019-10-14,17.1,11.8,24.3,75,0.0,,6.1,22.2,1016.9,,1
2019-10-15,16.1,11.6,23.0,75,0.0,,12.0,31.5,1013.8,,4
2019-10-16,14.5,10.3,19.9,80,,,9.8,33.3,1011.1,,3
2019-10-17,12.3,8.6,17.4,77,,,6.6,20.4,1016.8,,4
2019-10-18,13.2,7.6,19.6,76,,,6.8,20.4,1015.2,,5
2019-10-19,13.2,7.7,18.0,83,0.0,,5.0,14.8,1014.4,,5
2019-10-20,14.4,9.0,22.0,80,0.0,,7.4,20.4,1015.3,,3
2019-10-21,15.2,9.7,23.5,78,0.0,,6.8,16.7,1018.9,,2
2019-10-22,14.3,9.4,20.3,86,,,6.1,14.8,1022.4,,3
2019-10-23,11.2,9.4,15.5,97,0.0,,7.0,18.5,1022.6,,
2019-10-24,12.4,9.9,16.0,97,0.0,,14.1,29.6,1016.4,,
2019-10-25,10.2,6.4,13.2,96,,,7.0,29.6,1018.4,,4
2019-10-26,12.2,6.3,19.0,85,,,5.9,24.1,1020.3,,5
2019-10-27,12.5,8.9,19.2,79,,,13.5,38.9,1014.3,,5
2019-10-28,8.1,6.7,10.7,81,,,15.9,33.3,1018.1,,7
2019-10-29,6.2,1.9,7.6,85,,,11.1,22.2,1021.4,,6
2019-10-30,3.2,-1.0,7.7,78,,,10.2,24.1,1028.8,,4
2019-10-31,2.8,-0.5,6.5,75,,,6.7,18.5,1028.1,,4
2019-11-01,1.5,-4.3,7.2,74,,,7.8,24.1,1021.8,,4
2019-11-02,6.2,1.7,10.7,71,,,12.8,31.5,1003.6,,7
2019-11-03,11.4,6.9,14.2,76,0.0,,11.8,27.8,997.0,,7
2019-11-04,13.2,10.7,16.5,84,,,9.8,25.9,992.1,,8
2019-11-05,10.6,9.0,13.8,78,,,6.6,29.6,996.8,,7
2019-11-06,8.4,5.3,10.8,80,,,6.9,25.9,1000.4,,6
2019-11-07,5.5,1.3,10.4,88,,,5.6,14.8,1007.7,,
2019-11-08,6.0,2.2,8.4,94,,,15.9,31.5,1012.5,,
2019-11-09,9.7,8.4,11.3,88,,,8.2,22.2,1008.8,,7
2019-11-10,6.3,2.3,10.9,88,0.0,,8.8,50.0,1013.0,,7
2019-11-11,4.4,2.2,6.2,89,,,8.2,24.1,1016.2,,6
2019-11-12,6.7,2.6,9.7,86,,,15.0,31.5,1011.8,,7
2019-11-13,10.4,8.8,12.7,91,,,10.6,29.6,1003.6,,8
2019-11-14,5.3,3.8,12.7,87,1.3,,10.5,24.1,1013.1,,8
2019-11-15,7.4,3.8,8.9,93,,,16.1,33.3,1015.2,,8
2019-11-16,10.8,8.7,14.6,85,,,14.0,33.3,1014.0,,7
2019-11-17,9.7,7.3,15.2,87,,,14.1,33.3,1018.2,,6
